X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY_USE,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE,SUTQ_RATING,SNAP,WIC
1814728.5201268,747574.476500228,20416681,566537,4514 KENNY RD,Pacific Eatery & Catering,Retail - Restaurant,,N,Y,6144511428,{A09D3004-A405-4156-8D37-62C419438444},,,,,,,
1822779.75894555,726952.438019976,20416682,1627083,460 W 10TH AVE,Au Bon Pain,Retail - Restaurant,,N,Y,6142912416,{B06F25A7-C71D-4BFB-ABA5-7A5D058A5325},,,,,,,
1860449.38833055,728447.299859643,20416683,1640132,4600 INTERNATIONAL GATEWAY,Burger King,Retail - Restaurant,,N,Y,6143387531,{536ED8A9-EF1D-4786-8FB5-8D490FD6464B},,,,,,,
1860571.83657648,728429.266759232,20416684,1640132,4600 INTERNATIONAL GATEWAY,Chili's Grill & Bar,Retail - Restaurant,,N,Y,6142387614,{730E7FC1-A5F1-4B2D-BC54-D4E358E19B74},,,,,,,
1860549.90486181,728408.135567889,20416685,1640132,4600 INTERNATIONAL GATEWAY,Donatos Pizza,Retail - Restaurant,,N,Y,6142379217,{0B703CFC-34C7-40A2-AC28-DBC79A8CCC3F},,,,,,,
1860357.28877722,728461.4897919,20416686,1640132,4600 INTERNATIONAL GATEWAY,Starbucks,Retail - Restaurant,,N,Y,6145543987,{E20F1F7F-00FC-47FE-AFD0-12DB17D4CF9B},,,,,,,
1860652.18976222,728408.760566637,20416687,1640132,4600 INTERNATIONAL GATEWAY,Vino Volo,Retail - Restaurant,,N,Y,6142373400,{0D086C84-AD22-47FF-AD1B-AD032D6FAF62},,,,,,,
1860444.46478397,728417.075510651,20416688,1640132,4600 INTERNATIONAL GATEWAY,Wolfgang Puck Express,Retail - Restaurant,,N,Y,614-681-7166,{3E375A24-D045-4F96-8C4A-363DB2B7E0F1},,,,,,,
1823095.87412697,749393.331458315,20416689,936265,4610 N HIGH ST,Clay Cafe,Retail - Restaurant,,N,Y,6147251290,{B208F1A4-C824-419A-BA89-506829100681},,,,,,,
1809928.54842755,748335.5661854,20416690,446326,4740 REED RD,Jimmy John's,Retail - Restaurant,,N,Y,6149470324,{544B2A46-B5D9-4164-8150-9DB2EA08095C},,,,,,,
1809943.57759698,748397.772425815,20416691,446326,4740 REED RD,Jet's Pizza,Retail - Restaurant,,N,Y,6143260300,{5AEA77EB-E94B-4B79-A88A-8279C42BAC2C},,,,,,,
1801796.9200058,752448.278104305,20416692,684845,4747 SAWMILL RD,Starbucks,Retail - Restaurant,,N,Y,6149230475,{0E853AAC-4958-4C2B-9CAC-C40E129A3D5B},,,,,,,
1829672.5315773,711350.792057976,20416693,,515 S LAZELLE ST,Yohan Pizza,Retail - Restaurant,,Y,N,6148487600,{BBA33A5F-318E-476C-A004-39D910507E0E},,,,,,,
1827219.26811114,718730.101774395,20416694,1273037,59 SPRUCE ST,Brezel,Retail - Restaurant,,N,Y,6145860523,{C2D36CB7-19EE-4AF5-BCCE-BC5C6362CC79},,,,,,,
1827151.59993939,718732.603081733,20416695,1273037,59 SPRUCE ST,Bubbles,Retail - Restaurant,,N,Y,6142801400,{28B336FB-3F62-4037-A2B1-04F1135A9480},,,,,,,
1827130.1587093,718710.427929223,20416696,1273037,59 SPRUCE ST,Cajohn's Caboom Chili Co,Retail - Restaurant,,N,Y,6142294273,{C916B623-D228-4B5D-85B3-ECD4AE64AC8C},,,,,,,
1827237.84582989,718716.727457315,20416697,1273037,59 SPRUCE ST,Fish Guys,Retail - Restaurant,,N,Y,6142284903,{7B54354D-7150-43F6-AB28-AF534CC387A8},,,,,,,
1827161.51166497,718694.327895805,20416698,1273037,59 SPRUCE ST,Hot Chicken Takeover,Retail - Restaurant,,N,Y,6148004538,{2CAB9527-C2C3-4D53-9E23-06130C83B3B1},,,,,,,
1827248.93307805,718698.08641848,20416699,1273037,59 SPRUCE ST,Hubert's Polish Kitchen,Retail - Restaurant,,N,Y,6142208787,{41DC3EC5-BC0D-4A32-B77D-043243D4D822},,,,,,,
1827187.35839805,718741.958049893,20416700,1273037,59 SPRUCE ST,Jeni's Splendid Ice Creams,Retail - Restaurant,,N,Y,6142289960,{199473E3-2A1E-4596-91B9-7E2F98591899},,,,,,,
1827257.32348122,718673.621244311,20416701,1273037,59 SPRUCE ST,Lan Viet,Retail - Restaurant,,N,Y,6142274203,{B103BD9D-0048-46D7-B32C-A76A3C1785A7},,,,,,,
1827198.19663097,718678.728845641,20416702,1273037,59 SPRUCE ST,Sarefino's Pizzeria & Deli,Retail - Restaurant,,N,Y,6142287300,{9CD64458-D367-4D0E-B6B9-3F518643D012},,,,,,,
1827103.92713447,718689.341357231,20416703,1273037,59 SPRUCE ST,Taste of Belgium,Retail - Restaurant,,N,Y,6142240986,{A9C2A303-A021-4F05-8F04-CFF2F6C322FD},,,,,,,
1827433.72831213,719899.169974312,20416704,194834,641 N HIGH ST,Lemon Grass Fusion Bistro,Retail - Restaurant,,N,Y,6142241414,{4E188CE8-2E4B-4719-9949-2F6FC329AE30},,,,,,,
1828777.43362997,714302.38917315,20416705,600677,65 E STATE ST,Lee's China Kitchen,Retail - Restaurant,,N,Y,6142283011,{D48599EF-513F-4FBB-87F8-6DB292309584},,,,,,,
1828854.55552296,714272.231753141,20416706,600677,65 E STATE ST,Market 65,Retail - Restaurant,,N,Y,6145646565,{A23C002C-6A83-497F-9F7A-5CB3931DEB1B},,,,,,,
1803404.15465222,771218.934460565,20416707,460677,7370 SAWMILL RD,Sunflower Chinese Restaurant,Retail - Restaurant,,N,Y,6147647888,{65F80DA0-EA7F-4901-A417-FC794AD89AB7},,,,,,,
1803358.46084598,771225.590287149,20416708,460677,7370 SAWMILL RD,Kung Fu Tea,Retail - Restaurant,,N,Y,6147269365,{40B78F2F-9791-4DD6-B61C-C5F4928C9252},,,,,,,
1803429.81995521,771239.956400141,20416709,460677,7370 SAWMILL RD,Subway,Retail - Restaurant,,N,Y,6147644944,{65428DA0-DA04-49BD-A785-829DCA73EBCB},,,,,,,
1828971.60876656,714302.136220887,20416710,584012,75 E STATE ST,Plaza Restaurant & Lounge,Retail - Restaurant,,N,Y,6143654550,{3030AAB3-C488-4F94-BDF0-7B14B2674963},,,,,,,
1822346.75751497,713366.244719982,20416711,899379,793 W STATE ST,Sbarro,Retail - Restaurant,,N,Y,6142800734,{338E2CF3-348E-4347-AA5E-CEAFF4EE3D54},,,,,,,
1833253.77802372,709645.879129231,20416712,859724,804 PARSONS AVE,Crazy Chicken and fish,Retail - Restaurant,,Y,Y,614-257-3000,{51E3BA74-E26B-4327-9409-71EA1E4B3617},,,,,,,
1820535.0242618,723774.521147475,20416713,1317548,840 W 3RD AVE,Starbucks,Retail - Restaurant,,N,Y,6142942186,{726022DB-72C2-43A1-AF69-599F2B8A848B},,,,,,,Y
1819539.56332622,724524.174503803,20416714,1311649,955 W 5TH AVE,Romeo's Pizza,Retail - Restaurant,,N,Y,6142974000,{4C9CD9A0-A672-43FF-A0FD-053862151416},,,,,,,
1831712.89724723,715767.366230056,20416715,664485,480 E BROAD ST,Schokko Art Cafe,Retail - Restaurant,,N,Y,6146290327,{879FB479-C89F-4782-9DB1-E066CEF59E24},,,,,,,
1826396.91772172,726852.956263557,20416716,,1585 N HIGH ST,Berry Blendz,Retail - Restaurant,,Y,N,6142994682,{5159354D-F4D3-4F2B-9997-8EC99427714A},,,,,,,
1826414.57188588,726739.480440646,20416717,,1567 N HIGH ST,First Watch ,Retail - Restaurant,,Y,N,6147540019,{7E3DAFBB-F948-4C54-9DF0-3C8B95C0E154},,,,,,,
1826375.93088706,726983.726671308,20416718,,1603 N HIGH ST,Five Guys,Retail - Restaurant,,Y,N,6142995555,{CAC889B9-3FC4-4C52-87FF-D7CEE638C681},,,,,,,
1824510.03599681,737107.492184892,20416719,985620,2973 N HIGH ST,Lucky Chen,Retail - Restaurant,,N,Y,6142688988,{FDBDE574-6D3D-42C3-971C-BD05AD9B5D37},,,,,,,
1824651.41727573,736775.009582147,20416720,,2923 N HIGH ST,Mama Mimi's Take 'N Bake Pizza,Retail - Restaurant,,Y,N,6142610080,{385BABB1-8ADD-49EC-A901-D2A2E41D318E},,,,,,,
1825899.91149789,727906.52272597,20416721,1330782,1739 N HIGH ST,Sloopy's Diner,Retail - Restaurant,,N,Y,6146884636,{4398480F-DE47-40A8-AF9C-354496499757},,,,,,,
1815823.25087698,723702.528509304,20416722,924238,1369 GRANDVIEW AVE,Figlio,Retail - Restaurant,,Y,Y,6144818850,{810D2FF8-537C-4780-B5BF-8688F1E87B8B},,,,,,,
1814802.2542313,725793.315666303,20416723,1075788,1565 KING AVE,Mama Mimi's Take 'N Bake Pizza,Retail - Restaurant,,N,Y,6144859711,{0B67C823-C453-424C-8788-6847B0F7409A},,,,,,,
1810684.51181063,721394.536734223,20416724,442375,1335 DUBLIN RD,Talita's,Retail - Restaurant,,N,Y,6148718733,{0FE03D23-0071-4DCF-BAC1-67DFF116CFD5},,,,,,,
1852237.19674972,748613.49607572,20416725,1238214,4000 WORTH AVE Unit 100,Cafe Bistro,Retail - Restaurant,,N,Y,6144167111,{20ED8BFE-3A0F-49A3-87A6-587F7A78B0A7},,,,,,,
1853732.89257722,745280.806874976,20416726,1279302,4400 EASTON COMMONS,Caffe Tomaso Deli,Retail - Restaurant,,N,Y,6147618425,{959063A1-3DBD-4BC2-A22B-682FB9C01A36},,,,,,,
1839699.34813781,722598.683276057,20416727,627368,1655 OLD LEONARD AVE,Pitabilities,Retail - Restaurant,,N,Y,6142166310,{79527E3B-771A-4EE5-9ACD-15888398B035},,,,,,,
1840271.16621989,760464.882805973,20416728,704351,2200 E DUBLIN-GRANVILLE RD,Taco Nazo,Retail - Restaurant,,N,Y,6143906346,{A848E76C-317C-4615-A6D5-F80E027F03C9},,,,,,,
1833385.51726155,781388.068977892,20416729,1322908,1500 POLARIS PKWY,California Pizza Kitchen,Retail - Restaurant,,N,Y,6149856304,{3B7E3BB1-5DB4-4DB3-8951-D0E1CF8373CE},,,,,,,
1872666.7861398,720383.611918807,20416730,404771,6001 E BROAD ST,Subway,Retail - Restaurant,,N,Y,6148647821,{B76A8F2B-A71B-451D-819B-AB146B1F3721},,,,,,,
1829286.87946147,713051.233210891,20416731,423192,100 E MAIN ST,Fianza Bail Bonds,Retail - Services,,N,Y,6146417720,{D1494205-374D-4598-8439-3B6B7CB3A34D},,,,,,,
1825287.84480864,729741.495433971,20416732,1297308,,Newman and Wolfrom Laboratory of Chemistry,Education - College/University,OSU,N,Y,6142922251,{2EA97559-7C76-4327-AD17-E2CEB8F8EE87},,,,,,,
1826175.26724638,723168.627018064,20416733,947941,100 W 3RD AVE,Denrob Management Inc,Medical - Other,,N,Y,6142971158,{544306C1-26CC-401C-98FA-C0CF07BED1D8},,,,,,,
1826121.97338971,723166.803858981,20416734,947941,100 W 3RD AVE,Eswl Stn Ctr Lmt Ptr,Medical - Other,,N,Y,6142992478,{96755FC5-EF9B-42D3-AD93-D7C5126E8251},,,,,,,
1835288.06430948,716251.738948971,20416735,649473,1000 E BROAD ST,Capital Homecare,Medical - Other,,N,Y,6142516129,{5B9EEDCD-6766-43DB-B508-31099A26E4B7},,,,,,,
1835321.80538373,716181.485152483,20416736,649473,1000 E BROAD ST,Encompass Therapy,Medical - Other,,N,Y,6142570462,{6B0AF6AD-4393-43F2-ABDB-CD032633C502},,,,,,,
1835456.34710939,716225.371547639,20416737,649473,1000 E BROAD ST,Ohio Health Center,Medical - Other,,N,Y,6142527931,{5F91B54D-02AF-426F-AF94-A581F7B49913},,,,,,,
1868923.31068714,725515.031774059,20416738,1397301,1000 MORRISON RD UNIT B,Buckeye Sounds,Retail - Services,,N,Y,6143420025,{00F11B9B-77B9-4622-883A-868E2A49FA05},,,,,,,
1869105.31032313,725579.731775895,20416739,1347424,1000 MORRISON RD STE E,Cross Fit OKM,Retail - Fitness Center,,N,Y,6148616213,{3B82079E-F63A-4511-98A8-6872EB9064DC},,,,,,,
1869072.64601839,725673.876928806,20416740,1554373,1000 MORRISON RD UNIT F,Hollywood Imprints,Retail - Commercial/Retail,,N,Y,6146268243,{2F3D2F22-2DA5-44C4-8060-58DFFEE66E76},,,,,,,
1831701.64464505,764950.93977873,20416741,1304725,1001 KINGSMILL PKWY,Senior Independence,Retail - Services,,N,Y,6148887800,{614BE1EB-76F9-4DA8-8416-963D8DA29D82},,,,,,,
1830736.5904728,765071.757122397,20416742,684049,6600 BUSCH BLVD,Columbus Pentecostal Assembly,Public Places - House of Worship,CHAN1534712,N,Y,614-301-3336,{D2A01730-7E89-4F78-B27A-806CAC79DF0A},,,,,,,
1830796.07952705,765094.323022142,20416743,684049,6600 BUSCH BLVD,Columbus Pentecostal Assembly Children's Worship & Nursery,Education - Other,CHAN1715384,N,Y,,{D2B2EEB6-6353-4FAB-8420-005961C6FC93},,,,,,,
1825578.11719397,717722.842962146,20416744,608421,391 NEIL AVE,The Basement ,Retail - Restaurant,,N,Y,614-461-5483,{93FF1CD1-9993-4C89-98F3-41BDFEE09A74},,,,,,,
1835789.47144313,782510.53818965,20416745,1637984,8944 LYRA DR,Wings Over Columbus,Retail - Restaurant,,N,Y,614-468-1903,{BC511288-5243-4AC9-ABC4-F011CACDA92F},,,,,,,
1777738.92022164,744756.924392566,20416746,1363811,4515 COSGRAY RD,Hilliard YMCA,Public Places - Community/Recreation Center,,Y,Y,,{03387EAD-52AD-4915-A0DD-0F39DFE9686C},,,,,,,
1811633.05223639,752311.60350889,20416747,,1540 BETHEL RD,Texas Roadhouse,Retail - Restaurant,,Y,N,,{8E0C87AA-C3CA-4EAD-94A7-3C0AE7D700F8},,,,,,,
1835053.33840097,718433.128286973,20416748,10418,969 MT VERNON AVE,Swift Financial ,Retail - Services,,Y,Y,,{25481AAC-B97B-48AF-992F-1F8A4707E015},,,,,,,
1817847.44728789,729362.730771556,20416749,,,Carmack Lot 2,Transportation - Parking Lot/Garage,,Y,N,,{592552BE-158B-46EB-BC6F-67C3AC5E638C},,,,,,,
1816954.45563555,729306.115071148,20416750,,,Carmack Lot 4,Transportation - Parking Lot/Garage,,Y,N,,{9174BA36-2D11-4BB2-8C9C-D7B75E7D2C9F},https://www.lazparking.com/local/columbus-oh/carmack-lot-3,,,,,,
1868108.81231613,746227.905046389,20416751,1465223,"555 YMCA PL, GAHANNA, OH",Gahanna/John E. Bickley YMCA,Public Places - Community/Recreation Center,,Y,Y,,{D592ECB8-70A1-406D-B9F6-28B1B39699D7},,,,,0,,
1819112.66719839,740249.670611814,20416752,623787,3535 OLENTANGY RIVER RD,OhioHealth Obstetrics & Gynecology,Medical - Physician,,N,Y,614-566-5757,{BBA48EAA-7020-4A34-AB29-E735B3944809},https://www.ohiohealth.com/ohiohealth-physician-group/our-specialties/obstetrics-and-gynecology/our-locations/riverside-community-care/,Y,,,,,
1835870.35218689,758995.890993312,20416753,623976,5700 KARL RD,The Laurels of Walden Park,Group Quarters - Nursing Home,,Y,Y,,{FF24B5D5-9113-41D8-B4C8-34BBBD8006B7},,,,,,,
1838324.60416813,703352.740796894,20416754,460303,1730 LOCKBOURNE RD,C&J Barber Shop,Retail - Services,,N,Y,,{CF830F56-307E-47FC-9028-65CD0A15C616},,,,,,,
1881582.8706698,670674.282859981,20416755,,115 FRANKLIN ST,Columbus Metropolitan Library - Canal Winchester,Public Places - Library,,Y,N,,{3813D6B4-F617-463C-900F-B8AF97A84513},http://www.columbuslibrary.org/locations,,,,,,
1861342.76482464,719537.579162061,20416756,,4445 E BROAD ST,Columbus Metropolitan Library - Whitehall,Public Places - Library,,Y,N,,{CE79A857-1D31-460F-BF30-F93A796907E2},http://www.columbuslibrary.org/locations,,,,,,
1866353.66982906,730749.032132804,20416757,,505 Morrison Road,Kindred Artison Ale,Retail – Specialty Food,,Y,N,,{A41B8793-6783-43C9-982D-967C75874B48},,,,,,,
1910933.68828039,655881.04702656,20416758,,81 Mill Street,Pigskin Brewing Company,Retail – Specialty Food,,Y,N,,{C21CFD00-0768-4FEB-B00D-E75CB6A17CBE},,,,,,,
1795843.90533705,712581.70691897,20416759,,4260 W Broad Street,Big Lots,Retail - Commercial/Retail,,Y,N,,{FC62BCC3-55AA-45ED-84E7-AB4FA3595A5B},,,,,,Y,
1885351.40906447,712464.492586479,20416760,,7550 E Main Street,Dollar General,Retail – Commercial/Retail,,Y,N,,{03672709-E40A-4198-B1A2-E3D72F6AD10C},,,,,,Y,
1855752.07751521,676630.546866059,20416761,,5800 Greenpointe Drive N,Dollar General,Retail – Commercial/Retail,,Y,N,,{AEEA5AB7-FAFB-4436-9CD0-B1CD7E705E52},,,,,,Y,
1787844.2156278,665007.484154224,20416762,,7130 Lambert Road,Dollar General,Retail – Commercial/Retail,,Y,N,,{96229F86-075D-4D7E-85E7-F8E49F415E20},,,,,,Y,
1887950.58726506,722890.34607856,20416763,,8067 E Broad Street,Dollar Tree,Retail – Commercial/Retail,,Y,N,,{46E7C6A6-5409-4F42-8A73-577A0E7EEEFF},,,,,,Y,
1887191.77808714,712594.634386554,20416764,,7770 E Main Street,Family Dollar Store,Retail – Commercial/Retail,,Y,N,,{4D0B6EA5-D7BE-4480-92D3-A4B0F2C35DBD},,,,,,Y,
1853472.03056614,735961.662455559,20416765,1434394,2280 STELZER RD,Kaah Halal Grocery,Retail - Grocery,,N,Y,,{CA7EBB66-6E43-46E9-AA48-645D4A0DF4A6},,,,,,,
1782576.76290813,711746.255177811,20416766,,331 OPM Companies Drive,Market Wagon,Retail – Grocery,,Y,N,,{245F271D-A363-4606-8F61-7D423BE5C1CD},,,,,,,
1860390.91600655,716892.468966722,20416767,1450545,375 S YEARLING RD,Yearling Pub,Retail - Convenience Store,,Y,Y,,{E3FE815D-D5B9-4F3E-AA87-EFE0AF8367FE},,,,,,Y,
1881444.4831513,718797.037992224,20416768,,495 LANCASTER AVE,Ameristop,Retail - Gas Station,,Y,N,,{2E3682E8-EEDA-4CA9-9AED-7BB89B3FEEA5},,,,,,Y,
1784529.31904238,743034.571538061,20416769,9038884,4235 AVERY RD,Circle K,Retail - Convenience Store,,N,Y,,{3FC6D216-1D46-4CE2-A50B-84F34BC6D751},,,,,,Y,
1796739.45243047,708602.410087556,20416770,1403644,409 GEORGESVILLE RD,Circle K,Retail - Convenience Store,,N,Y,,{CE9E55F6-4E37-4EF4-AFCE-9E772A141F77},,,,,,Y,
1787652.78359596,713928.50245373,20416771,1544728,300 HILLIARD & ROME RD,Sunoco,Retail - Convenience Store,,N,Y,,{9682346A-80AD-462A-9D04-BDD1574513BE},,,,,,Y,
1838061.84452306,742480.223893479,20416772,898229,3431 CLEVELAND AVE,Judes Carry Out,Retail - Commercial/Retail,,N,Y,,{38AC3F62-11A2-40C3-93C9-729C55592F86},,,,,,,
1863184.1810893,712313.841969147,20416773,,4617 E MAIN ST,Walgreens,Retail – Commercial/Retail,,Y,N,,{ADCDEAAF-74FA-4330-89A3-B959E527524F},,,,,,Y,
1858692.81277548,675222.488986641,20416774,1375657,326 MAIN ST,Certified,Retail - Convenience Store,,N,Y,,{6E37D360-2217-42CA-9463-5F8F9A641BE7},,,,,,Y,
1814646.44614397,761936.3401649,20416775,685436,2230 W DUBLIN-GRANVILLE RD,Duchess,Retail - Convenience Store,,N,Y,,{6A9FA284-3E20-40D9-8E5E-E974446C4A22},,,,,,Y,
1801265.13399589,712071.348687723,20416776,,3605 W BROAD ST,Speedway,Retail - Convenience Store,,N,N,,{3B59E34F-F658-4180-A065-ED20B759C4B7},,,,,,Y,
1887969.34641388,712167.229729563,20416777,,7881 E MAIN ST,Speedway,Retail - Convenience Store,,N,N,,{4DC48FDA-CC13-4CC3-A46B-9FCF167E19F1},,,,,,Y,
1817739.41600789,708032.612014562,20416778,1549699,715 BROWN RD,Speedway,Retail - Convenience Store,,N,Y,,{B46FCCBE-45D5-4C7B-882F-93226469A1FD},,,,,,Y,
1807148.70392163,694740.295423388,20416779,,3000 Centerpoint Drive,Turkey Hill ,Retail – Gas Station,,Y,N,,{D26458E3-FF07-4927-815D-397C7438BD59},,,,,,Y,
1853088.59662172,731248.8188629,20416780,,1716 STELZER ROAD,Jafrah Hookah Lounge,Retail – Restaurant,,Y,N,,{FF3C630D-E9E5-4161-8775-402725CB4FC4},,,,,,,
1888309.08917272,701803.101507723,20416781,1428400,1760 HILL RD NORTH,Bob Evans,Retail - Restaurant,,Y,Y,,{97A1289B-9C64-44F1-8418-339075B9440D},,,,,,,
1809924.56057464,748249.461370721,20416782,446326,4740 REED RD,Charritos Mexican Grill,Retail - Restaurant,,N,Y,,{FAD7C3E5-F31F-4EA5-AC83-35548C56A499},,,,,,,
1796570.23065606,708836.139935061,20416783,1556906,429 INDUSTRIAL MILE RD,Deccan Darbar,Retail - Restaurant,,N,Y,,{F1B84AE3-B9A4-4B31-B3DA-F84DDE15E079},,,,,,,
1875351.70924763,712377.768350482,20416784,,6150 E MAIN STREET,Delaney's Diner,Retail – Restaurant,,Y,N,,{F46D1D50-D65C-4ECC-AD0F-B92046A02C5F},,,,,,,
1820947.14089164,719672.681910232,20416785,1515504,775 YARD STREET,Eddie George's Grille 27,Retail - Restaurant,,N,Y,,{D0271419-9716-480D-8BD2-D2745E5658AF},,,,,,,
1817530.2861768,703490.974116221,20416786,1400491,1275 BROWN RD,El Ranchito Taqueria,Retail - Restaurant,,N,Y,,{B53E41CD-9EFF-4C10-8E9A-22A1561D334F},,,,,,,
1846495.48283947,713199.8333074,20416787,1347905,2376 E MAIN ST,Harvest Bexley,Retail - Restaurant,,N,Y,,{455CB686-8129-41EF-9495-252B21AAEDCC},,,,,,,
1888004.69968964,722874.731936559,20416788,,8071 E BROAD STREET,Jade's Restaurant,Retail - Restaurant,,Y,N,,{8BA037F6-AB82-4406-A702-3EB0DA86CC9A},,,,,,,
1862648.41542855,711690.073203564,20416789,1462056,1111 S HAMILTON RD,Breezer Restaurant & Bar,Retail - Restaurant,,N,Y,,{F84CF691-D312-483D-9094-83830FA04245},,,,,,,
1889728.7520158,697703.594614893,20416790,1582355,1281 HILL RD NORTH,Max & Erma's,Retail - Restaurant,,N,Y,,{2AAA29F8-6187-4D9C-BF24-08D85A534B7A},,,,,,,
1809940.99919005,748198.956878558,20416791,446326,4740 REED RD,Nicola Italian Restaurant,Retail - Restaurant,,N,Y,,{8265739E-07A1-442A-8754-AE018A6A3CC7},,,,,,,
1860805.65992773,683117.804232731,20416792,,"4140 MARLANE DR, 43123",Waffle House,Retail – Restaurant,,Y,N,,{9BF28711-1098-4BEB-B342-BAF2E38082CE},,,,,,,
1887502.21906731,722866.82709673,20416793,,7995 E BROAD STREET,Winking Lizard Tavern,Retail – Restaurant,,Y,N,,{276F9BCB-26B2-4651-89F5-34FD15E3128E},,,,,,,
1841655.21200822,741804.568420649,20416794,1419368,3296 WESTERVILLE RD,Aaran Restaurant and Café,Retail - Restaurant,,N,Y,,{B5AA051E-A6B5-4E4E-BEC9-C754E79D3080},,,,,,,
1863624.16971064,712545.646295562,20416795,,4640 E MAIN STREET,Mcdonalds,Retail – Restaurant,,Y,N,,{14FB8505-5A04-49E8-8288-B8859A3C558C},,,,,,,
1846275.17947431,712792.982415065,20416796,,602 PLEASANT RIDGE AVENUE,Anthony's Pizzeria,Retail – Restaurant,,Y,N,,{69C780A6-43DC-42C0-AB53-86EE452ABFBB},,,,,,,
1886861.77776289,703560.656391561,20416797,1428763,1849 WINDERLY LN,Arby's,Retail - Restaurant,,N,Y,,{5A6ADBE7-C068-4571-8F38-006293D9DA99},,,,,,,
1787369.71034323,711513.795340896,20416798,784821,5456 W BROAD ST,Subway,Retail - Restaurant,,Y,Y,,{F3F897EA-A4BA-48DD-B429-5FFC6C9DED34},,,,,,,
1875392.4893498,699088.056412891,20416799,,2936 BRICE ROAD,Bowzers,Retail – Restaurant,,Y,N,,{36C004C4-6F51-4299-93A3-46E588F40A7E},,,,,,,
1886872.34696747,706982.945150644,20416800,,7611 FARMSBURY DRIVE,Chipotle Mexican Grill,Retail – Restaurant,,Y,N,,{11E1B114-1A9D-467D-8080-C6834E8C2BEA},,,,,,,
1784688.57102047,742321.78917098,20416801,9008856,4142 MAIN ST,Dicarlo's Pizza,Retail - Restaurant,,N,Y,,{AE89C675-844E-4DDC-ABE4-4B8DC8A49CDA},,,,,,,
1875328.51638064,712426.545483887,20416802,,5858 WESTERVILLE RD,Domino's Pizza,Retail – Restaurant,,Y,N,,{EFA20F91-B81D-4907-AEE1-A5112E080B7B},,,,,,,
1885515.7151663,712594.50020048,20416803,1347221,7580 E MAIN ST,Donato's Pizza,Retail - Restaurant,,Y,Y,,{B2277527-F373-41F9-AC6A-15CE759746A3},,,,,,,
1866363.64159389,695481.539347723,20416804,1558754,3252 NOE BIXBY RD,Eddys Chicken and Waffles,Retail - Restaurant,,Y,Y,,{9F5C63F7-B5E9-44CD-A8A5-946142A671D4},,,,,,,
1847405.34289639,713175.334012553,20416805,1362918,2500 E MAIN ST,Freshii,Retail - Restaurant,,N,Y,,{CEC6A805-BC4D-47AB-AE79-10D18C5F828F},,,,,,,
1813455.56105855,731594.371649474,20416806,9027596,1600 W LANE AVE,Fukuryu Ramen,Retail - Restaurant,,Y,Y,,{D0CC8473-AD9F-4254-B980-6A5D0DAD35C8},,,,,,,
1838039.96792638,741687.255663142,20416807,1476553,3431 CLEVELAND AVE,Hamdi Grill,Retail - Restaurant,,Y,Y,,{B33C3A82-651A-43AF-907C-F379E09F3DD9},,,,,,,
1809907.72038522,748290.433401644,20416808,446326,4740 REED RD,Jet's Pizza,Retail - Restaurant,,Y,Y,,{D08461D3-9463-42A1-8DD4-93B36222D800},,,,,,,
1809907.72038522,748223.593312234,20416809,446326,4740 REED RD,Jimmy John's,Retail - Restaurant,,Y,Y,,{12E886DE-5463-41D7-AC8D-292100B9AE12},,,,,,,
1836577.15818797,678113.91693081,20416810,1388717,4980 LOCKBOURNE RD,JoJo's Pizza,Retail - Restaurant,,N,Y,,{1A4715E6-1F5C-44A7-BF66-35D2CEC94210},,,,,,,
1792845.6327903,707637.470088303,20416811,602865,4744 SULLIVANT AVE,Las Carnitas Mexican Restaurant,Retail - Restaurant,,Y,Y,,{2FEEB168-F637-498B-9127-E7FF8D43A730},,,,,,,
1797149.41552131,711528.537109315,20416812,1554228,4091 W BROAD ST,Mango Mango,Retail - Restaurant,,Y,Y,614-444-4411,{49946B4A-DF44-45B0-A16D-BFB75997835D},,,,,,,
1862223.02585939,712600.423088893,20416813,,4464  E MAIN STREET,Masseys Pizza,Retail - Restaurant,,Y,N,,{6204BE4B-5421-448B-A4DB-3CE1F32D9B59},,,,,,,
